original_id,funny,user_id,review_id,text,business_id,stars,date,useful,type,cool,neighborhood,name
19738,2,5TCgTJE7uZ848zOEEUiVNg,DbAgDZ9JJeTPUam0NPLZsg,"Yummy!!!!  The green chili here is AMAZEBALLS!  We ordered fry bread with green chili, no refried beans (normally comes with it).  The green chili was the best I've had in the valley and the fry bread was cooked to perfection.  We also had a bean and cheese fry bread and it was great too.  The folks here took great care of us.  I tried the enchiladas too and they were tasty.  I want to come back and try new things.  Definitely worth a visit!",Cd2ERofxOeCbCi-0yDs0aw,5,7/19/2016,2,review,1,Other,The Angry Butcher
5009,3,24AzZDQKHySwMQR7VQVCAg,Mz896puM5gteFuATxwlXLQ,"This is a modest eatery found inside the Phoenix Oriental Market. The menu is short - basic pho, rice, and noodle dishes ranging in price from about 5 to 8 bucks. The big bowl of steaming hot pho is tasty and well-flavored with aromatic herbs and comes with the usual side plate of mint and crunchy fresh bean sprouts. The dining space itself is a simple no-frills area, partly open and surrounded by the fresh and refrigerated produce section of the Asian food market.",F53MSa5SYzO9BG8c_JhskQ,3,12/19/2011,3,review,3,Sunrise,Las Taquizas
1091,0,zh1FpP2Paa0WlQwnaZ-VsQ,ybbZ82eejQ3bSInqG7VLnw,"Yes, sadly, it's closed.
Which clearly I cannot get over so I chose to write this review in an attempt to mourn the great Kiva Han. 
In my 3 years of living in Pittsburgh this was easily my stand out coffee shop of choice. Much better than any chain and even the atmosphere of the shop was incredible.
Great coffee, great tea, great food and great location.
For 3 years, Kiva Han served as my first date location of choice, it's absence has certainly left a void in my coffee shop crusades. 
Goodnight, sweet prince.",GD0XvS6HlCuDjtCDWiLkVQ,5,3/27/2012,0,review,0,Westside,Chieti Coffee & Roasting
24013,0,BqDC_ZsxBLxRcXkWaxSi7Q,hFUCXo_dPPNybnnzWBGqkw,Amazing service and atmosphere.  The filet was perfect.  My wife had the pork chop and thoroughly enjoyed it.  The view of uptown Charlotte adds to the experience.  We loved it!,gChmBjLSe3qa8rzEngoDLQ,5,12/14/2014,0,review,0,Other,Evos
2776,2,yEJqcuknyIYxJmwC0qPpeA,6XJvE-lDvWBLSDWUn85K4w,WARNING DO NOT EAT HERE!!!!! Whatever you do stay away this place is back under the old management and it's terrible. Been shut down by the health department so many times!! Most of the stuff they serve is from restaurant depot and is not very good quality. Please save your time and money for all sushi restaurants sake. So sad the other owners didn't work out the food quality went way up now it's just crap like before.,Dlv2d2mZbyRIO7V9ZUKoAw,1,11/14/2013,1,review,0,Downtown,Lola's A Louisana Kitchen
4053,0,LyA1tVZd3d_-0nytdLO2TQ,cKYWqUtwyCVOF85xpzoJaQ,"i went there thinking they had FRESH ingridients, when the lady brought out the crust it looked a bit dry and stale. she thossed it in the trash and tried another, then explained to me that the ingridients are shipped from indianna...for 15 bucks i got a pizza that i could have made a better one myself with boboli crust and cheese from albettsons.i wont go there again i make better pizza myself",7gIK3en6jVyiColBvlHNPA,1,1/4/2015,1,review,0,Summerlin,Marché Bacchus
30219,2,P8w4YBgNcYct6BeIut9cEw,Y7Xz8RBX3AS5Zzp-GeYlEw,"This is definitely the best location that I have been to. We had a quick dinner before heading over to see a movie. My wife had the chicken ceasar salad which was huge and had a lot of chicken on it. She loved it and said the ceasar dressing was good and not overly ""anchovy tasting.""  I had one of the burgers which was cooked perfectly and was also of a large portion. The staff was fantastic and knew that we were in a time crunch to catch our movie so despite a busy Saturday evening they were very accommodating and we made it out just in time.",pSngeMoYShqw5icznsUyRg,5,3/25/2013,4,review,2,Southeast,Subway
808,1,jzkbhkRdjWPwTIOgRGggIg,LCrYSLNGAhTwo9B8f1PDqw,X,9z3fqEeQXfxdF_sqkpPsSA,5,1/4/2012,0,review,0,Southwest,Subway
11592,0,yh5dY4ipOR81DoYSJcnoww,ZBwIoUM_14821PAGAS8rLQ,Finally a good little taco place on the South Side.  Very cheap and good.  Definitely better than Emiliano's and on par with Las Palmas.  Check it out.,QI7XeQ11U4D-A5uRcah5Iw,4,10/29/2013,0,review,0,The Strip,Sekushi Japanese Restaurant
2428,0,Ik47BkD6RhRoFXzdkOY6IA,Lf9aYfAby2ErXcfpgfFfSA,"Just got back from Vegas yesterday, and we hit Steakhouse 46 our last night there. To start, we had Caesar salads (complete with anchovy fillets, first time I had anchovies) which were just the right size to start with. My honey ordered the filet mignon (medium rare) and I had the seared rare ahi tuna with english garden peas and shitake mushrooms in garlic cream. Both proteins were perfectly cooked, although I found my mushrooms to be a bit salty. However, I tend not to use much salt when I cook, so a lot of things are a ""bit salty"" to me when I eat out. We shared a side of au gratin potatoes which were a little al dente, but that's how my honey and I like potatoes, so that worked out for us. All in all, we had a lovely dinner here, as enjoyable and delicious as our dinner at Bobby Flay's Mesa Grill (but in an old school steakhouse way, rather than a cool southwestern inspired way).",MbhIK-51P6TmHWLLa-n4Sg,4,11/27/2009,0,review,0,Other,Honey Pig Korean BBQ
15375,0,YqMyUt3OV_c2XrBaWsEggw,dVxcaVqV9njjoYlXhQQKDg,"Had an amazing time! Food was great! We actually came in a bit late but we never felt rushed or anything. We ordered off the vegan menu and I had been eyeing the chicken parm all trip from their menu online. We saved this place for our last night and it did not disappoint! The Sinatra smash was great, my wife and I were both very pleased with our drinks and our food. I love when places give you bread to munch on, with vegan butter :) 

Amy was our server and I can't say enough great things about her. She was friendly, polite, and patient with our order and in giving recommendations. We don't eat at very fancy restaurants very often because most don't cater to vegans. It was a great experience, we will definitely be back next time we are in Vegas :)",e0JOkQYz_cnz91k6X55PLw,5,9/5/2015,0,review,0,The Strip,Off The Strip at the LINQ
14543,0,52BSd0kY8AndWPrybOMMsg,yaeLuhPUP2kzzyKKjuGaQw,"I stopped in here with a friend of mine who lives just a couple floors above. There was a pretty good variety of scotch to choose from (varying by name and year). There was live music, which added to the surroundings and the staff were very friendly.

The only thing I didn't like was the fact all of the girls wear short plaid skirts (instead of kilts); its somewhat gimmicky and makes the place lose a little of its class.",YmVcOfuPXRmyse8Rq7S6vQ,4,12/6/2010,1,review,0,Northwest,Mack Bros Bakery Cafe
20293,0,qAOROZi7wi_UjQr6-uvjOQ,NX79O7124GA_ceipiOhJNA,I love the food and the people here. The food is fresh and authentic my favorite is the fried tofu pad thai. The servers and wait staff are all family and really make you feel special check it out.,_8yxceldCT7oe0wJC-yDPA,5,10/17/2012,1,review,0,The Strip,Hecho en Vegas
6333,0,Xe_XsDnSX4QeTvFc0vglww,2UEoiZ7iO18Ij0jDqvjfJg,Food came out quick and fast and good! Satisfied with overall experience. If your hungry it's a good place to go for quick food,6gxlDhmZ80bhflm2A-U0KQ,5,4/4/2016,0,review,0,Sunrise,Lady D's Pizzeria
19056,0,h6n6dOMbrc1Cr9QIOz_PxA,Y3CgFyAsJFnlcCE4Wt2ySg,"Fried catfish, side of red beans and rice, along with the yams please. This place never fails to take me back home to Louisiana. The atmosphere is laxed, and for the most part have either a DJ or live music. Order a few drinks while you wait for the grub...the bartenders are point with adding more than enough alcohol. This place is really hidden so keep an eye out.",qpq8KuMyPSwraUFfRVOMQg,4,10/9/2008,3,review,3,Westside,Subway
21917,0,eMOmHFqV6P3Y4GhOJgftqw,4sMcDEfsh1uc548AOPoOPA,First timer and probably only timer. Queen enchiladas were recommended by server and I was disappointed. Bland and lacked the cornucopia of flavor that was promised. The grilled veggies were fresh.,cKgUCzMGuRgkbKXUsgeXUw,3,11/28/2016,0,review,0,Other,Mama's Pizza
15100,0,smcntJvBuWr_J_NhlSyHeA,vW_g_s4MEW2SAPfnv49lbg,"First off theres nothing wrong with this place. The decor is awesome, the place was bustling and the food was good. 

The place just gave me now WOW factor. I love Frank Sinatra and loved the theme, but the food alone would have me choosing a lot of other places in Las Vegas over here.",e0JOkQYz_cnz91k6X55PLw,3,5/13/2010,0,review,0,Spring Valley,Loose Caboose
7852,0,pnqkSU-vTmeUXOk-OgQzfw,QEQqzkpLPFsikvDkepioig,"Loved this place! Tonight was our first time trying this place and we were very impressed. 

We ordered our food for takeout and waited there while they made it all. The staff was very friendly, which I believe is half the battle. We only had to wait about 15 minutes, which flew by pretty quickly.

We brought home two slices of pizza, lasagna, spaghetti w/ marinara, wings, two salads, a tiramisu and two sodas...all for only $30, which was pretty reasonable for all the food we ordered.

The pizza was great, New York style. I loved the crust! My spaghetti w marinara was delicious. It had great seasoning, fresh garlic, chunky tomatoes. Personally, I like my pasta very saucy, so I might order a little extra sauce next time. The salads were simple but good house salads. The blue cheese dressing is great! I didn't have a chance to try the wings but my boyfriend said they were very good. Now, for the lasagna...that was the star of the show. It was the perfect portions of meat, cheeses, sauce, and the spinach on the bottom layer was the perfect touch. Do yourself a favor and order the lasagna. Oh, and the tiramisu was fantastic as well. I love a good slice of tiramisu and this place has it. They're perfect personal portions, next time I'll order a couple extra ;))).

The food here is obviously made from scratch and the owner deserves all the pride he takes in his food. The great specials and friendly staff will have us coming back. One thing I would like is to maybe be able to have a glass of wine or a beer while we wait for our food ;) But really, everything was great and we will definitely be back! Thanks!!",HkLoNKk2aYhuUKgKCNU0tw,5,6/5/2012,0,review,0,Sunrise,KFC
28957,2,w9WmBotuUdQlmuLa3XUkFQ,Pury_NJg5XTfB1DTsYgcJQ,"Shang Artisan Noodle delivers an outstanding cuisine in Vegas for noodles. Ordered two different noodles the ""Shang"" and ""Pork belly"". The broths for both was really tasty, and the texture of the noodles was different than usual noodles Becuase of being hand made and cut. I recommend the ""knife cut"" noodle Becuase of its heavy chewy texture. 

The meat and vegetables was good but not the very best. The bowl does contain a really big portion for only about $9. It's definitely worth coming here especially when it's almost winter time this place will get super busy. 

I love the layout of the place very big bar seating and also spacious for rush hour times. For just checking in you do get a free spicy wontons, maybe for a limited time only.",JPfi__QJAaRzmfh5aOyFEw,4,9/17/2016,3,review,3,Eastside,Capriotti's Sandwich Shop
6512,1,DFB7KIAjb58jak1NaoJ2NQ,8rC7JePGQwu-h6EkM_KFwA,"A pretty standard American family bar with nice TVs and a good beer selection. I like how they have the option to buy the pint glass of the month from different microbreweries around the country. The wings are what you'd expect from a place where the bar area caters to sports fans. Most of the other food has been pretty average in my opinion, like the fries and sandwiches, but the chicken tenders did let me down twice with way too much overcooked breading. The service was always friendly and definitely a clean family  atmosphere.",_9ivE0h8DdfEWqdSL8JU6g,3,3/19/2015,1,review,1,Downtown,Espresso King Kafe 2
19562,1,DH33jk6JCu18bDttLCalRw,ScZqYgv_YJoE604GMQdvzg,"Jack in the box is NOT known for its cuisine or world renowned chefs. However, there are one or two items I have a strange liking for.

I walked in and was greeted by a young Latino kid working the counter. 

After I placed my order I decided to use the bathroom and as I walked through the dining area I noticed several filthy tables and the area was in dire need of a good cleaning.

I walk into the bathroom and stepped in a large amount of water and the floor was covered with several mounds of soggy toilet paper.",aL6HK8EBNMPUWm3zi8xtew,1,4/9/2016,2,review,1,Southwest,Baidu China Bistro
